DEPTH,GR,LLD,RHOB,NPHI,Formation,CORR GR,CORR LLD,CORR RHOB,CORR NPHI
3969.7,14.443,1.7923636695955438,2.197,0.154,Hugin Fm. VOLVE Top,14.443,1.7923636695955438,2.197,0.154
3969.8,15.205,1.7905947612273214,2.199,0.157,Hugin Fm. VOLVE Top,15.205,1.7905947612273214,2.199,0.157
3969.9,15.38,1.784317675869075,2.203,0.159,Hugin Fm. VOLVE Top,15.38,1.784317675869075,2.203,0.159
3970.0,15.505,1.7860696410292427,2.206,0.157,Hugin Fm. VOLVE Top,,1.7860696410292427,2.206,0.157
3970.1,14.504,1.787793329649786,2.206,0.154,Hugin Fm. VOLVE Top,14.504,1.787793329649786,2.206,0.154
3970.2,14.603,1.7804829318512319,2.204,0.152,Hugin Fm. VOLVE Top,14.603,1.7804829318512319,2.204,0.152
3970.3,17.003,1.7763742507341167,2.201,0.152,Hugin Fm. VOLVE Top,,,2.201,0.152
3970.4,16.819,1.7808499504166522,2.201,0.154,Hugin Fm. VOLVE Top,16.819,1.7808499504166522,2.201,0.154
3970.5,15.616,1.7815184221239555,2.203,0.157,Hugin Fm. VOLVE Top,15.616,1.7815184221239555,2.203,0.157
3970.6,15.996,1.774341752782963,2.206,0.16,Hugin Fm. VOLVE Top,,1.774341752782963,2.206,0.16
3970.7,16.262,1.7695471699538,2.207,0.162,Hugin Fm. VOLVE Top,16.262,1.7695471699538,2.207,0.162
3970.8,14.969,1.7722410026150266,2.208,0.161,Hugin Fm. VOLVE Top,,1.7722410026150266,2.208,0.161
3970.9,15.374,1.7654673769353144,2.209,0.16,Hugin Fm. VOLVE Top,15.374,,2.209,0.16
3971.0,16.61,1.7601358751511904,2.212,0.159,Hugin Fm. VOLVE Top,16.61,1.7601358751511904,2.212,0.159
3971.1,16.13,1.770277479756172,2.214,0.159,Hugin Fm. VOLVE Top,16.13,1.770277479756172,2.214,0.159
3971.2,16.6,1.783045572114693,2.215,0.161,Hugin Fm. VOLVE Top,16.6,1.783045572114693,2.215,0.161
3971.3,16.484,1.7965673955434849,2.214,0.164,Hugin Fm. VOLVE Top,16.484,1.7965673955434849,2.214,0.164
3971.4,17.675,1.7789900757784678,2.212,0.164,Hugin Fm. VOLVE Top,17.675,1.7789900757784678,2.212,0.164
3971.5,17.461,1.752509400788843,2.211,0.163,Hugin Fm. VOLVE Top,17.461,1.752509400788843,2.211,0.163
3971.6,17.291,1.746618632548147,2.211,0.16,Hugin Fm. VOLVE Top,,,2.211,0.16
3971.7,16.948,1.75248636475631,2.211,0.156,Hugin Fm. VOLVE Top,,1.75248636475631,2.211,0.156
3971.8,16.877,1.7534221792904359,2.21,0.154,Hugin Fm. VOLVE Top,,,2.21,0.154
3971.9,16.546,1.7391687139810876,2.21,0.152,Hugin Fm. VOLVE Top,16.546,1.7391687139810876,2.21,0.152
3972.0,17.014,1.7327233768130514,2.21,0.151,Hugin Fm. VOLVE Top,17.014,1.7327233768130514,2.21,0.151
3972.1,17.739,1.7462760307445984,2.211,0.151,Hugin Fm. VOLVE Top,17.739,,2.211,0.151
3972.2,17.117,1.757737559706438,2.212,0.152,Hugin Fm. VOLVE Top,17.117,1.757737559706438,2.212,0.152
3972.3,16.506,1.7442538557311544,2.215,0.152,Hugin Fm. VOLVE Top,,1.7442538557311544,2.215,0.152
3972.4,17.605,1.7320719409998666,2.219,0.152,Hugin Fm. VOLVE Top,17.605,1.7320719409998666,2.219,0.152
3972.5,17.085,1.7416872398085999,2.222,0.152,Hugin Fm. VOLVE Top,17.085,1.7416872398085999,,0.152
3972.6,16.647,1.7417265991113253,2.224,0.152,Hugin Fm. VOLVE Top,,1.7417265991113253,,0.152
3972.7,17.369,1.74171085581828,2.226,0.152,Hugin Fm. VOLVE Top,,1.74171085581828,,0.152
3972.8,19.031,1.750940160456192,2.228,0.152,Hugin Fm. VOLVE Top,19.031,,2.228,0.152
3972.9,17.995,1.7607842447784934,2.23,0.153,Hugin Fm. VOLVE Top,,1.7607842447784934,2.23,0.153
3973.0,17.516,1.7621531923035947,2.23,0.152,Hugin Fm. VOLVE Top,,1.7621531923035947,2.23,0.152
3973.1,17.804,1.7753482632427544,2.229,0.151,Hugin Fm. VOLVE Top,17.804,1.7753482632427544,2.229,0.151
3973.2,16.758,1.7804901312757,2.228,0.15,Hugin Fm. VOLVE Top,,1.7804901312757,2.228,0.15
3973.3,16.177,1.7770641547424295,2.227,0.148,Hugin Fm. VOLVE Top,,,2.227,0.148
3973.4,16.464,1.7798128631705805,2.226,0.145,Hugin Fm. VOLVE Top,16.464,1.7798128631705805,,0.145
3973.5,16.927,1.781202284179584,2.226,0.144,Hugin Fm. VOLVE Top,,1.781202284179584,,0.144
3973.6,15.62,1.7867443257725204,2.226,0.145,Hugin Fm. VOLVE Top,15.62,1.7867443257725204,,0.145
3973.7,16.189,1.784674339064312,2.228,0.147,Hugin Fm. VOLVE Top,,1.784674339064312,2.228,0.147
3973.8,15.271,1.7888609921479774,2.228,0.149,Hugin Fm. VOLVE Top,15.271,1.7888609921479774,2.228,0.149
3973.9,15.53,1.7916625838495435,2.228,0.149,Hugin Fm. VOLVE Top,15.53,1.7916625838495435,2.228,0.149
3974.0,17.222,1.790622895485868,2.228,0.149,Hugin Fm. VOLVE Top,17.222,1.790622895485868,2.228,0.149
3974.1,17.799,1.794495017622194,2.23,0.15,Hugin Fm. VOLVE Top,17.799,1.794495017622194,2.23,0.15
3974.2,19.009,1.7969765283875945,2.232,0.151,Hugin Fm. VOLVE Top,19.009,1.7969765283875945,2.232,0.151
3974.3,18.839,1.7959078113015199,2.234,0.152,Hugin Fm. VOLVE Top,18.839,1.7959078113015199,2.234,0.152
3974.4,17.156,1.7966228937761566,2.233,0.152,Hugin Fm. VOLVE Top,17.156,1.7966228937761566,2.233,0.152
3974.5,17.031,1.7987542009395965,2.23,0.15,Hugin Fm. VOLVE Top,17.031,,2.23,0.15
3974.6,16.642,1.7994646158683387,2.227,0.149,Hugin Fm. VOLVE Top,,1.7994646158683387,2.227,0.149
3974.7,17.97,1.7991198993881707,2.224,0.149,Hugin Fm. VOLVE Top,,1.7991198993881707,,0.149
3974.8,16.659,1.8001807508984993,2.224,0.15,Hugin Fm. VOLVE Top,16.659,1.8001807508984993,,0.15
3974.9,16.975,1.8005383760700817,2.225,0.151,Hugin Fm. VOLVE Top,16.975,1.8005383760700817,2.225,0.151
3975.0,15.863,1.7994439405936733,2.225,0.152,Hugin Fm. VOLVE Top,,1.7994439405936733,2.225,0.152
3975.1,15.969,1.7920202789930582,2.223,0.153,Hugin Fm. VOLVE Top,15.969,1.7920202789930582,2.223,0.153
3975.2,16.124,1.7937694375064661,2.219,0.155,Hugin Fm. VOLVE Top,16.124,1.7937694375064661,2.219,0.155
3975.3,17.137,1.7881542245107034,2.214,0.157,Hugin Fm. VOLVE Top,17.137,1.7881542245107034,2.214,0.157
3975.4,16.61,1.7881542245107034,2.21,0.158,Hugin Fm. VOLVE Top,16.61,1.7881542245107034,2.21,0.158
3975.5,17.6,1.788140077419414,2.207,0.158,Hugin Fm. VOLVE Top,17.6,1.788140077419414,2.207,0.158
3975.6,18.477,1.7846529475306339,2.206,0.159,Hugin Fm. VOLVE Top,18.477,1.7846529475306339,2.206,0.159
3975.7,19.321,1.7798200737114511,2.209,0.162,Hugin Fm. VOLVE Top,19.321,1.7798200737114511,2.209,0.162
3975.8,18.847,1.785372550400068,2.211,0.16,Hugin Fm. VOLVE Top,18.847,1.785372550400068,2.211,0.16
3975.9,17.811,1.7832816931143525,2.211,0.161,Hugin Fm. VOLVE Top,17.811,1.7832816931143525,2.211,0.161
3976.0,18.584,1.786758518402649,2.208,0.161,Hugin Fm. VOLVE Top,,1.786758518402649,2.208,0.161
3976.1,18.503,1.7889104228346535,2.206,0.16,Hugin Fm. VOLVE Top,,1.7889104228346535,2.206,0.16
3976.2,18.108,1.7874533897219336,2.202,0.158,Hugin Fm. VOLVE Top,,1.7874533897219336,2.202,0.158
3976.3,18.573,1.7884936165232113,2.198,0.158,Hugin Fm. VOLVE Top,,1.7884936165232113,2.198,0.158
3976.4,18.742,1.783982145180654,2.194,0.158,Hugin Fm. VOLVE Top,18.742,1.783982145180654,2.194,0.158
3976.5,19.399,1.7888609921479774,2.192,0.159,Hugin Fm. VOLVE Top,,1.7888609921479774,2.192,0.159
3976.6,18.18,1.788846868061211,2.193,0.158,Hugin Fm. VOLVE Top,,1.788846868061211,2.193,0.158
3976.7,18.791,1.7853654314602687,2.197,0.157,Hugin Fm. VOLVE Top,18.791,1.7853654314602687,2.197,0.157
3976.8,20.142,1.7871273640821113,2.204,0.156,Hugin Fm. VOLVE Top,20.142,1.7871273640821113,2.204,0.156
3976.9,18.565,1.7909884750888159,2.211,0.156,Hugin Fm. VOLVE Top,18.565,1.7909884750888159,2.211,0.156
3977.0,17.593,1.8005452505919524,2.22,0.158,Hugin Fm. VOLVE Top,17.593,1.8005452505919524,2.22,0.158
3977.1,17.96,1.7994783988379808,2.229,0.161,Hugin Fm. VOLVE Top,17.96,1.7994783988379808,2.229,0.161
3977.2,17.408,1.8030472104911286,2.236,0.165,Hugin Fm. VOLVE Top,17.408,1.8030472104911286,2.236,0.165
3977.3,16.689,1.802322097857424,2.241,0.161,Hugin Fm. VOLVE Top,,1.802322097857424,2.241,0.161
3977.4,17.453,1.7994783988379808,2.243,0.16,Hugin Fm. VOLVE Top,17.453,1.7994783988379808,2.243,0.16
3977.5,18.479,1.804146250091599,2.244,0.158,Hugin Fm. VOLVE Top,18.479,1.804146250091599,2.244,0.158
3977.6,17.483,1.8110317981926412,2.245,0.156,Hugin Fm. VOLVE Top,17.483,1.8110317981926412,2.245,0.156
3977.7,17.578,1.819833368729458,2.247,0.153,Hugin Fm. VOLVE Top,,,2.247,0.153
3977.8,17.854,1.828002157806885,2.251,0.151,Hugin Fm. VOLVE Top,17.854,1.828002157806885,2.251,0.151
3977.9,18.64,1.8302100195536106,2.258,0.149,Hugin Fm. VOLVE Top,18.64,,2.258,0.149
3978.0,19.548,1.8152190084262014,2.269,0.148,Hugin Fm. VOLVE Top,19.548,1.8152190084262014,2.269,0.148
3978.1,19.78,1.8139410835114007,2.283,0.147,Hugin Fm. VOLVE Top,,1.8139410835114007,2.283,0.147
3978.2,18.459,1.8190633136765249,2.299,0.144,Hugin Fm. VOLVE Top,18.459,1.8190633136765249,2.299,0.144
3978.3,17.601,1.8176116389575478,2.314,0.142,Hugin Fm. VOLVE Top,17.601,1.8176116389575478,2.314,0.142
3978.4,17.724,1.8235394336568589,2.327,0.137,Hugin Fm. VOLVE Top,17.724,,,0.137
3978.5,17.533,1.830627156889406,2.338,0.132,Hugin Fm. VOLVE Top,,,2.338,0.132
3978.6,17.138,1.818331484298138,2.347,0.124,Hugin Fm. VOLVE Top,17.138,1.818331484298138,,0.124
3978.7,17.602,1.8176116389575478,2.355,0.12,Hugin Fm. VOLVE Top,17.602,1.8176116389575478,2.355,0.12
3978.8,17.957,1.8227759276882507,2.361,0.117,Hugin Fm. VOLVE Top,17.957,1.8227759276882507,2.361,0.117
3978.9,17.352,1.8228673581058312,2.366,0.116,Hugin Fm. VOLVE Top,17.352,,2.366,0.116
3979.0,17.381,1.8355256984995203,2.373,0.115,Hugin Fm. VOLVE Top,,1.8355256984995203,2.373,0.115
3979.1,16.872,1.8287694228744533,2.383,0.117,Hugin Fm. VOLVE Top,,1.8287694228744533,,0.117
3979.2,16.705,1.836298791675029,2.392,0.116,Hugin Fm. VOLVE Top,,,,0.116
3979.3,16.656,1.8332300089678664,2.398,0.116,Hugin Fm. VOLVE Top,16.656,1.8332300089678664,2.398,0.116
3979.4,17.316,1.8180014281333083,2.398,0.116,Hugin Fm. VOLVE Top,17.316,1.8180014281333083,2.398,0.116
3979.5,18.358,1.829535334810333,2.395,0.116,Hugin Fm. VOLVE Top,18.358,1.829535334810333,2.395,0.116
3979.6,17.172,1.8424157607587823,2.391,0.113,Hugin Fm. VOLVE Top,,,2.391,0.113
3979.7,16.384,1.8347957009524667,2.387,0.113,Hugin Fm. VOLVE Top,16.384,1.8347957009524667,,0.113
3979.8,17.85,1.838590954997184,2.386,0.113,Hugin Fm. VOLVE Top,17.85,1.838590954997184,2.386,0.113
3979.9,17.669,1.8370957901759872,2.389,0.113,Hugin Fm. VOLVE Top,17.669,1.8370957901759872,2.389,0.113
3980.0,17.424,1.844750465380336,2.394,0.113,Hugin Fm. VOLVE Top,17.424,1.844750465380336,2.394,0.113
3980.1,18.869,1.8462814297806165,2.4,0.114,Hugin Fm. VOLVE Top,18.869,1.8462814297806165,2.4,0.114
3980.2,19.519,1.8431829279508125,2.406,0.113,Hugin Fm. VOLVE Top,19.519,1.8431829279508125,,0.113
3980.3,19.123,1.8363051228213982,2.411,0.11,Hugin Fm. VOLVE Top,19.123,,2.411,0.11
3980.4,19.263,1.834782994481185,2.414,0.11,Hugin Fm. VOLVE Top,19.263,1.834782994481185,2.414,0.11
3980.5,18.734,1.8310182601378242,2.416,0.106,Hugin Fm. VOLVE Top,18.734,1.8310182601378242,2.416,0.106
3980.6,17.781,1.835551067649706,2.419,0.105,Hugin Fm. VOLVE Top,17.781,1.835551067649706,2.419,0.105
3980.7,18.263,1.8378408616555226,2.425,0.104,Hugin Fm. VOLVE Top,18.263,1.8378408616555226,,0.104
3980.8,17.778,1.8416722500736344,2.434,0.104,Hugin Fm. VOLVE Top,17.778,1.8416722500736344,2.434,0.104
3980.9,17.755,1.8443777550431575,2.441,0.103,Hugin Fm. VOLVE Top,17.755,1.8443777550431575,2.441,0.103
3981.0,16.164,1.8408836135890374,2.443,0.103,Hugin Fm. VOLVE Top,,1.8408836135890374,2.443,0.103
3981.1,16.442,1.83477028763813,2.438,0.1,Hugin Fm. VOLVE Top,16.442,1.83477028763813,2.438,0.1
3981.2,16.087,1.828002157806885,2.43,0.1,Hugin Fm. VOLVE Top,16.087,1.828002157806885,2.43,0.1
3981.3,17.779,1.8294903185385223,2.42,0.1,Hugin Fm. VOLVE Top,17.779,1.8294903185385223,2.42,0.1
3981.4,17.499,1.8261136930026511,2.411,0.101,Hugin Fm. VOLVE Top,,1.8261136930026511,2.411,0.101
3981.5,18.329,1.8220307054731093,2.404,0.103,Hugin Fm. VOLVE Top,,1.8220307054731093,2.404,0.103
3981.6,20.298,1.821271094298006,2.398,0.105,Hugin Fm. VOLVE Top,20.298,1.821271094298006,2.398,0.105
3981.7,19.061,1.8139344177991685,2.391,0.107,Hugin Fm. VOLVE Top,19.061,1.8139344177991685,2.391,0.107
3981.8,17.099,1.8168508734042668,2.382,0.109,Hugin Fm. VOLVE Top,17.099,1.8168508734042668,2.382,
3981.9,17.195,1.8136543654612702,2.373,0.111,Hugin Fm. VOLVE Top,17.195,1.8136543654612702,2.373,0.111
3982.0,17.273,1.8059220350520566,2.364,0.115,Hugin Fm. VOLVE Top,,,2.364,0.115
3982.1,17.356,1.8044870015150234,2.358,0.118,Hugin Fm. VOLVE Top,17.356,1.8044870015150234,2.358,0.118
3982.2,16.192,1.8051949092328177,2.355,0.121,Hugin Fm. VOLVE Top,,1.8051949092328177,2.355,0.121
3982.3,15.544,1.8015546234241566,2.353,0.122,Hugin Fm. VOLVE Top,,1.8015546234241566,,0.122
3982.4,15.226,1.7798272841326082,2.353,0.12,Hugin Fm. VOLVE Top,15.226,1.7798272841326082,,0.12
3982.5,16.354,1.7832959993528459,2.354,0.121,Hugin Fm. VOLVE Top,16.354,1.7832959993528459,2.354,0.121
3982.6,16.149,1.793112580079577,2.357,0.121,Hugin Fm. VOLVE Top,16.149,1.793112580079577,,0.121
3982.7,16.969,1.8051949092328177,2.36,0.12,Hugin Fm. VOLVE Top,16.969,1.8051949092328177,2.36,0.12
3982.8,17.187,1.8001738706044328,2.362,0.119,Hugin Fm. VOLVE Top,17.187,1.8001738706044328,2.362,0.119
3982.9,16.508,1.797682934914899,2.363,0.121,Hugin Fm. VOLVE Top,,,2.363,0.121
3983.0,16.077,1.7952124281800397,2.362,0.12,Hugin Fm. VOLVE Top,16.077,1.7952124281800397,2.362,0.12
3983.1,16.574,1.7994577242194807,2.361,0.119,Hugin Fm. VOLVE Top,,1.7994577242194807,2.361,0.119
3983.2,16.589,1.7959147595129592,2.361,0.118,Hugin Fm. VOLVE Top,16.589,1.7959147595129592,2.361,0.118
3983.3,16.25,1.7980426220163206,2.362,0.117,Hugin Fm. VOLVE Top,,1.7980426220163206,2.362,0.117
3983.4,15.965,1.7987542009395965,2.364,0.117,Hugin Fm. VOLVE Top,15.965,,2.364,0.117
3983.5,16.795,1.7980218789328242,2.368,0.118,Hugin Fm. VOLVE Top,16.795,1.7980218789328242,2.368,0.118
3983.6,16.361,1.790257007886718,2.372,0.12,Hugin Fm. VOLVE Top,,,2.372,0.12
3983.7,17.022,1.790967392320691,2.376,0.121,Hugin Fm. VOLVE Top,17.022,1.790967392320691,2.376,0.121
3983.8,17.774,1.7923426534820828,2.377,0.12,Hugin Fm. VOLVE Top,17.774,1.7923426534820828,2.377,0.12
3983.9,18.109,1.7818773906707295,2.375,0.122,Hugin Fm. VOLVE Top,,,2.375,0.122
3984.0,16.892,1.7508399674058583,2.371,0.122,Hugin Fm. VOLVE Top,16.892,,2.371,0.122
3984.1,17.768,1.75413419409619,2.369,0.123,Hugin Fm. VOLVE Top,17.768,,2.369,0.123
3984.2,18.859,1.758116723762217,2.37,0.126,Hugin Fm. VOLVE Top,18.859,,2.37,0.126
3984.3,19.03,1.7601056948536171,2.373,0.123,Hugin Fm. VOLVE Top,19.03,1.7601056948536171,2.373,0.123
3984.4,18.958,1.7601207852645675,2.375,0.125,Hugin Fm. VOLVE Top,18.958,1.7601207852645675,2.375,0.125
3984.5,19.357,1.7648185026198167,2.373,0.126,Hugin Fm. VOLVE Top,19.357,,2.373,0.126
3984.6,16.62,1.7702185104113104,2.367,0.126,Hugin Fm. VOLVE Top,16.62,1.7702185104113104,2.367,0.126
3984.7,17.459,1.7722630143136267,2.359,0.123,Hugin Fm. VOLVE Top,17.459,1.7722630143136267,,0.123
3984.8,17.666,1.77365482064865,2.353,0.12,Hugin Fm. VOLVE Top,17.666,,,0.12
3984.9,17.6,1.7840249933224228,2.35,0.117,Hugin Fm. VOLVE Top,17.6,1.7840249933224228,2.35,0.117
3985.0,17.378,1.792377679772873,2.352,0.115,Hugin Fm. VOLVE Top,,1.792377679772873,2.352,0.115
3985.1,18.425,1.794501988473328,2.356,0.114,Hugin Fm. VOLVE Top,,1.794501988473328,2.356,0.114
3985.2,18.57,1.7987403949669374,2.362,0.114,Hugin Fm. VOLVE Top,,,2.362,0.114
3985.3,18.753,1.7952263467597027,2.367,0.114,Hugin Fm. VOLVE Top,18.753,1.7952263467597027,2.367,0.114
3985.4,20.284,1.8037847614443416,2.372,0.114,Hugin Fm. VOLVE Top,20.284,1.8037847614443416,2.372,0.114
3985.5,21.472,1.806634388203666,2.375,0.115,Hugin Fm. VOLVE Top,21.472,,2.375,0.115
3985.6,21.195,1.79945083246126,2.38,0.117,Hugin Fm. VOLVE Top,21.195,1.79945083246126,2.38,0.117
3985.7,21.415,1.7945159298399376,2.386,0.118,Hugin Fm. VOLVE Top,21.415,1.7945159298399376,2.386,0.118
3985.8,20.364,1.8031018868706423,2.39,0.122,Hugin Fm. VOLVE Top,20.364,1.8031018868706423,2.39,0.122
3985.9,20.22,1.8124788448688378,2.388,0.122,Hugin Fm. VOLVE Top,20.22,1.8124788448688378,2.388,0.122
3986.0,20.578,1.818371074186973,2.379,0.119,Hugin Fm. VOLVE Top,20.578,1.818371074186973,,0.119
3986.1,19.141,1.8325152993428333,2.368,0.123,Hugin Fm. VOLVE Top,19.141,1.8325152993428333,2.368,0.123
3986.2,18.828,1.83326188823779,2.36,0.124,Hugin Fm. VOLVE Top,18.828,1.83326188823779,2.36,0.124
3986.3,18.926,1.8287758647401695,2.357,0.126,Hugin Fm. VOLVE Top,18.926,1.8287758647401695,,0.126
3986.4,18.748,1.8279957044545032,2.358,0.123,Hugin Fm. VOLVE Top,18.748,1.8279957044545032,2.358,0.123
3986.5,18.62,1.826495928923713,2.361,0.125,Hugin Fm. VOLVE Top,18.62,1.826495928923713,2.361,0.125
3986.6,18.998,1.8235198733387925,2.363,0.125,Hugin Fm. VOLVE Top,18.998,,2.363,0.125
3986.7,18.605,1.823506832637296,2.361,0.126,Hugin Fm. VOLVE Top,,,2.361,0.126
3986.8,17.948,1.819096249955589,2.354,0.126,Hugin Fm. VOLVE Top,17.948,,2.354,0.126
3986.9,18.525,1.8183512796936778,2.345,0.128,Hugin Fm. VOLVE Top,,1.8183512796936778,2.345,0.128
3987.0,18.961,1.8257765279654272,2.337,0.13,Hugin Fm. VOLVE Top,18.961,1.8257765279654272,2.337,0.13
3987.1,20.211,1.8347766411061306,2.332,0.13,Hugin Fm. VOLVE Top,20.211,1.8347766411061306,2.332,0.13
3987.2,20.05,1.8317482315726115,2.328,0.131,Hugin Fm. VOLVE Top,,1.8317482315726115,2.328,0.131
3987.3,20.723,1.8268778287230025,2.326,0.132,Hugin Fm. VOLVE Top,20.723,1.8268778287230025,2.326,0.132
3987.4,20.326,1.828002157806885,2.324,0.138,Hugin Fm. VOLVE Top,20.326,1.828002157806885,2.324,0.138
3987.5,19.628,1.8295224734945135,2.323,0.138,Hugin Fm. VOLVE Top,19.628,1.8295224734945135,2.323,0.138
3987.6,18.741,1.837821934987366,2.321,0.141,Hugin Fm. VOLVE Top,18.741,1.837821934987366,2.321,0.141
3987.7,18.398,1.8347893477632962,2.317,0.142,Hugin Fm. VOLVE Top,18.398,1.8347893477632962,2.317,0.142
3987.8,18.943,1.8347639340771806,2.315,0.141,Hugin Fm. VOLVE Top,18.943,1.8347639340771806,,0.141
3987.9,19.221,1.8257311203676334,2.317,0.137,Hugin Fm. VOLVE Top,19.221,,2.317,0.137
3988.0,19.271,1.8168508734042668,2.322,0.132,Hugin Fm. VOLVE Top,19.271,1.8168508734042668,2.322,0.132
3988.1,18.692,1.8132005641573308,2.328,0.129,Hugin Fm. VOLVE Top,18.692,1.8132005641573308,2.328,0.129
3988.2,18.408,1.8146603789163736,2.33,0.129,Hugin Fm. VOLVE Top,18.408,1.8146603789163736,2.33,0.129
3988.3,19.248,1.816108670739904,2.329,0.131,Hugin Fm. VOLVE Top,19.248,1.816108670739904,,0.131
3988.4,18.913,1.8080691117462526,2.326,0.135,Hugin Fm. VOLVE Top,18.913,1.8080691117462526,2.326,0.135
3988.5,19.148,1.7973160239516983,2.324,0.138,Hugin Fm. VOLVE Top,19.148,1.7973160239516983,2.324,0.138
3988.6,19.906,1.7923566643373894,2.319,0.142,Hugin Fm. VOLVE Top,19.906,1.7923566643373894,2.319,0.142
3988.7,18.256,1.788846868061211,2.313,0.142,Hugin Fm. VOLVE Top,18.256,1.788846868061211,2.313,0.142
3988.8,17.543,1.7871131835008425,2.308,0.138,Hugin Fm. VOLVE Top,17.543,1.7871131835008425,2.308,0.138
3988.9,17.724,1.790967392320691,2.308,0.137,Hugin Fm. VOLVE Top,17.724,1.790967392320691,2.308,0.137
3989.0,18.254,1.7937834024082937,2.315,0.136,Hugin Fm. VOLVE Top,18.254,1.7937834024082937,,0.136
3989.1,18.348,1.794495017622194,2.328,0.134,Hugin Fm. VOLVE Top,18.348,1.794495017622194,2.328,0.134
3989.2,16.699,1.797322949670024,2.343,0.13,Hugin Fm. VOLVE Top,,1.797322949670024,2.343,0.13
3989.3,17.713,1.7962620284279147,2.358,0.125,Hugin Fm. VOLVE Top,17.713,1.7962620284279147,2.358,0.125
3989.4,19.081,1.7951706697644143,2.372,0.121,Hugin Fm. VOLVE Top,19.081,1.7951706697644143,2.372,0.121
3989.5,18.503,1.7839892868311955,2.382,0.119,Hugin Fm. VOLVE Top,,1.7839892868311955,2.382,0.119
3989.6,18.262,1.7916555672735095,2.386,0.119,Hugin Fm. VOLVE Top,18.262,1.7916555672735095,2.386,0.119
3989.7,17.477,1.7877862502812498,2.384,0.12,Hugin Fm. VOLVE Top,17.477,1.7877862502812498,2.384,0.12
3989.8,17.523,1.7811663448475565,2.379,0.12,Hugin Fm. VOLVE Top,,1.7811663448475565,,0.12
3989.9,17.667,1.7722410026150266,2.375,0.12,Hugin Fm. VOLVE Top,17.667,1.7722410026150266,2.375,0.12
3990.0,17.125,1.766784515497859,2.37,0.121,Hugin Fm. VOLVE Top,17.125,,2.37,0.121
3990.1,17.3,1.7518562395924007,2.362,0.125,Hugin Fm. VOLVE Top,17.3,1.7518562395924007,2.362,0.125
3990.2,17.114,1.7481880270062005,2.348,0.126,Hugin Fm. VOLVE Top,17.114,1.7481880270062005,2.348,0.126
3990.3,17.221,1.7429999142824848,2.331,0.126,Hugin Fm. VOLVE Top,,1.7429999142824848,2.331,0.126
3990.4,16.953,1.7475360962129218,2.318,0.125,Hugin Fm. VOLVE Top,16.953,,2.318,0.125
3990.5,16.184,1.744621514112928,2.309,0.128,Hugin Fm. VOLVE Top,,1.744621514112928,2.309,0.128
3990.6,15.441,1.7423401428196221,2.304,0.133,Hugin Fm. VOLVE Top,15.441,1.7423401428196221,2.304,0.133
3990.7,15.189,1.7430156109169344,2.299,0.136,Hugin Fm. VOLVE Top,15.189,1.7430156109169344,2.299,0.136
3990.8,15.85,1.7528394497203954,2.291,0.138,Hugin Fm. VOLVE Top,15.85,1.7528394497203954,2.291,0.138
3990.9,17.736,1.7651915373629103,2.28,0.139,Hugin Fm. VOLVE Top,17.736,,2.28,0.139
3991.0,19.035,1.7784189827718127,2.267,0.141,Hugin Fm. VOLVE Top,19.035,,2.267,0.141
3991.1,18.463,1.7743052411868605,2.256,0.142,Hugin Fm. VOLVE Top,18.463,1.7743052411868605,2.256,0.142
3991.2,17.862,1.774334450709304,2.245,0.144,Hugin Fm. VOLVE Top,17.862,1.774334450709304,2.245,0.144
3991.3,17.568,1.7850164603833136,2.235,0.146,Hugin Fm. VOLVE Top,,1.7850164603833136,2.235,0.146
3991.4,17.666,1.786048318113716,2.227,0.147,Hugin Fm. VOLVE Top,17.666,1.786048318113716,2.227,0.147
3991.5,19.099,1.7846529475306339,2.221,0.149,Hugin Fm. VOLVE Top,19.099,1.7846529475306339,2.221,0.149
3991.6,20.111,1.781202284179584,2.218,0.153,Hugin Fm. VOLVE Top,20.111,1.781202284179584,2.218,0.153
3991.7,20.246,1.7867372292835229,2.218,0.156,Hugin Fm. VOLVE Top,20.246,1.7867372292835229,2.218,0.156
3991.8,22.093,1.7801948569641934,2.218,0.16,Hugin Fm. VOLVE Top,22.093,1.7801948569641934,2.218,0.16
3991.9,24.228,1.7770641547424295,2.217,0.166,Hugin Fm. VOLVE Top,,,2.217,0.166
3992.0,26.475,1.7805909106888365,2.217,0.166,Hugin Fm. VOLVE Top,26.475,1.7805909106888365,2.217,0.166
3992.1,26.97,1.8117291262533741,2.216,0.172,Hugin Fm. VOLVE Top,26.97,1.8117291262533741,2.216,0.172
3992.2,28.705,1.8102392407678476,2.214,0.173,Hugin Fm. VOLVE Top,28.705,,2.214,0.173
3992.3,31.871,1.7965951455463316,2.212,0.176,Hugin Fm. VOLVE Top,31.871,1.7965951455463316,2.212,0.176
3992.4,31.927,1.7749401054074125,2.211,0.179,Hugin Fm. VOLVE Top,31.927,1.7749401054074125,2.211,0.179
3992.5,32.941,1.7568186104821393,2.211,0.182,Hugin Fm. VOLVE Top,32.941,,2.211,0.182
3992.6,37.202,1.769628376160228,2.212,0.185,Hugin Fm. VOLVE Top,37.202,1.769628376160228,2.212,0.185
3992.7,38.985,1.8016506319316556,2.213,0.187,Hugin Fm. VOLVE Top,38.985,1.8016506319316556,2.213,0.187
3992.8,37.284,1.815750369312116,2.212,0.19,Hugin Fm. VOLVE Top,37.284,1.815750369312116,2.212,0.19
